"CustomerID";"Recency";"Frequency";"Monetary";"Cluster"
"17410";5031;5;"1,215";2
"13055";5097;3;"1,214";2
"18263";5187;3;"1,213";0
"12464";5314;8;"1,212";1
"17653";5063;4;"1,208";2
"15737";5067;8;"1,205";2
"17320";5577;3;"1,201";3
"13158";5033;4;"1,201";2
"17800";5068;9;"1,199";2
"15605";5062;5;"1,198";2
"13211";5246;3;"1,197";0
"16042";5070;5;"1,197";2
"17867";5121;6;"1,197";2
"14487";5062;6;"1,196";2
"17720";5547;4;"1,196";3
"17526";5243;4;"1,196";0
"15145";5243;4;"1,195";0
"13882";5121;5;"1,191";2
"12462";5130;2;"1,190";2
"16612";5033;4;"1,188";2
"13752";5127;6;"1,186";2
"16950";5186;3;"1,179";0
"12885";5155;3;"1,175";0
"15306";5154;3;"1,174";0
"14857";5061;2;"1,173";2
"13611";5062;3;"1,172";2
"18168";5100;6;"1,170";2
"12358";5034;2;"1,168";2
"13500";5124;3;"1,167";2
"14737";5212;3;"1,165";0
"14447";5282;5;"1,163";1
"16714";5250;3;"1,162";0
"17348";5060;5;"1,160";2
"15088";5306;2;"1,160";1
"16184";5036;6;"1,159";2
"13499";5091;5;"1,159";2
"14723";5305;6;"1,158";1
"13744";5246;2;"1,156";0
"16637";5092;4;"1,154";2
"16062";5037;4;"1,154";2
"12710";5276;3;"1,149";1
"16766";5068;2;"1,146";2
"17505";5368;2;"1,146";1
"17770";5066;5;"1,143";2
"18125";5091;4;"1,143";2
"15985";5155;2;"1,142";0
"13330";5154;3;"1,141";0
"17135";5333;7;"1,140";1
"16172";5037;5;"1,140";2
"13819";5069;3;"1,140";2
"17500";5091;3;"1,138";2
"17302";5124;5;"1,136";2
"17242";5035;2;"1,135";2
"15489";5036;3;"1,134";2
"17585";5254;4;"1,133";0
"16989";5034;6;"1,133";2
"13772";5213;3;"1,132";0
"13282";5311;3;"1,132";1
"13610";5098;7;"1,132";2
"15500";5363;4;"1,132";1
"13310";5060;3;"1,132";2
"13447";5213;3;"1,129";0
"14824";5123;4;"1,128";2
"12609";5218;3;"1,127";0
"14708";5156;3;"1,126";0
"17470";5219;5;"1,125";0
"14129";5151;5;"1,124";0
"17562";5094;7;"1,122";2
"16807";5158;3;"1,122";0
"13486";5187;3;"1,122";0
"16086";5061;5;"1,121";2
"15730";5154;3;"1,121";0
"14276";5035;3;"1,120";2
"17894";5276;8;"1,120";1
"12842";5283;2;"1,119";1
"15716";5608;4;"1,119";3
"13064";5032;4;"1,119";2
"17788";5336;2;"1,118";1
"13591";5214;3;"1,117";0
"14971";5274;3;"1,117";1
"16350";5101;4;"1,116";2
"12679";5031;4;"1,113";2
"17609";5100;5;"1,112";2
"14161";5158;3;"1,111";0
"14817";5191;2;"1,110";0
"12399";5033;4;"1,109";2
"16833";5131;4;"1,107";2
"12857";5100;2;"1,106";2
"14410";5154;9;"1,105";0
"14948";5280;6;"1,102";1
"14744";5061;7;"1,100";2
"13104";5212;6;"1,098";0
"17966";5064;5;"1,098";2
"16533";5334;3;"1,096";1
"16225";5191;5;"1,096";0
"13652";5577;3;"1,095";3
"15745";5213;4;"1,095";0
"15608";5060;4;"1,094";2
"13521";5151;3;"1,094";0
"12534";5367;1;"1,089";1
"15763";5152;2;"1,087";0
"13467";5305;2;"1,084";1
"16200";5243;2;"1,081";0
"14561";5157;3;"1,081";0
"15197";5371;3;"1,080";1
"13726";5364;2;"1,080";1
"13715";5254;5;"1,079";0
"14352";5068;4;"1,079";2
"16094";5091;4;"1,078";2
"13131";5249;3;"1,073";0
"15238";5091;3;"1,072";2
"15712";5126;5;"1,072";2
"17522";5126;5;"1,071";2
"13635";5306;1;"1,071";1
"14212";5062;1;"1,070";2
"16918";5184;6;"1,069";0
"17214";5092;6;"1,069";2
"15027";5121;4;"1,066";2
"15801";5092;3;"1,064";2
"14488";5306;1;"1,064";1
"12951";5251;6;"1,064";0
"17287";5371;7;"1,064";1
"16214";5371;3;"1,063";1
"14411";5342;1;"1,063";1
"15996";5032;6;"1,061";2
"15706";5184;4;"1,061";0
"14465";5100;3;"1,059";2
"18130";5060;3;"1,059";2
"13455";5516;2;"1,058";3
"14419";5092;6;"1,058";2
"15407";5126;4;"1,056";2
"14514";5040;3;"1,055";2
"14583";5188;5;"1,053";0
"12716";5212;2;"1,053";0
"12849";5152;2;"1,051";0
"14224";5158;4;"1,050";0
"15464";5254;1;"1,049";0
"14078";5097;6;"1,049";2
"15839";5213;3;"1,048";0
"14293";5192;4;"1,047";0
"15777";5037;4;"1,047";2
"16520";5218;3;"1,047";0
"17042";5094;5;"1,044";2
"15192";5033;3;"1,044";2
"15073";5188;3;"1,043";0
"14389";5245;2;"1,043";0
"14584";5126;4;"1,042";2
"13719";5213;5;"1,042";0
"18221";5036;5;"1,042";2
"15434";5152;5;"1,041";0
"14446";5060;4;"1,040";2
"16175";5215;4;"1,038";0
"16320";5097;2;"1,038";2
"12691";5031;6;"1,036";2
"12599";5064;7;"1,033";2
"12724";5070;4;"1,031";2
"17405";5034;3;"1,031";2
"12717";5064;2;"1,031";2
"13235";5066;1;"1,031";2
"13253";5217;2;"1,030";0
"17033";5127;3;"1,030";2
"16682";5154;5;"1,028";0
"15104";5341;2;"1,027";1
"13956";5098;5;"1,026";2
"16160";5245;2;"1,025";0
"14904";5182;2;"1,025";0
"15658";5314;5;"1,024";1
"17096";5031;4;"1,022";2
"14346";5063;2;"1,022";2
"12572";5363;2;"1,020";1
"13376";5366;3;"1,020";1
"18142";5158;2;"1,020";0
"12828";5182;6;"1,019";0
"14083";5068;9;"1,018";2
"13728";5305;6;"1,016";1
"13867";5152;3;"1,015";0
"17197";5091;1;"1,013";2
"12739";5366;2;"1,013";1
"14775";5031;3;"1,012";2
"14195";5371;2;"1,012";1
"16229";5066;2;"1,011";2
"16572";5064;3;"1,010";2
"16174";5064;3;"1,010";2
"17951";5728;3;"1,009";3
"17646";5280;3;"1,008";1
"13429";5092;4;"1,007";2
"17126";5095;5;"1,005";2
"14214";5121;5;"1,004";2
"13410";5249;5;"1,003";0
"15508";5280;6;"1,000";1
